@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3-8,18-19,24-27'

@attribute L1-dcache-load-misses numeric
@attribute L1-dcache-loads numeric
@attribute branch-instructions numeric
@attribute branch-load-misses numeric
@attribute branch-loads numeric
@attribute branch-misses numeric
@attribute cache-misses numeric
@attribute cache-references numeric
@attribute cpu-cycles numeric
@attribute dTLB-load-misses numeric
@attribute dTLB-loads numeric
@attribute page-faults numeric
@attribute iTLB-load-misses numeric
@attribute iTLB-loads numeric
@attribute instructions numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
257194,244626055,155902081,685290,155660786,685701,63930,1766906,500797214,114275,249328142,128,105100,13459,766178086,0
202061,64706730,49125048,208810,48962137,207233,42395,441886,96750013,3759,70785592,140,1134,2174,247301810,0
214741,248545742,153184384,655373,154346189,653076,76273,1955835,497703299,114970,252352285,128,105681,8157,771087806,0
178141,96956985,66629501,407427,66233449,416809,397213,2124061,357783902,118316,97384376,1891,108995,324424,337216543,0
284586,245926005,153062860,629288,153821164,625714,66841,1987738,510157259,115732,248796446,128,132524,304975,765981354,0
215088,248135753,154649477,617327,155118048,612817,72720,1887139,507368684,114814,251710598,128,105982,307629,768503859,0
201112,249246529,155625499,646495,156292272,649718,76546,1762940,502128376,115492,253249295,129,105578,8563,771004741,0
120149,64708907,48850144,160566,48578324,159178,43476,440741,94832812,3581,70380450,135,1091,2382,243890693,0
221543,245492238,155959237,666364,155959857,665475,69654,1818906,502348277,114636,249685165,129,104997,13457,768869916,0
225837,245615927,155435587,602875,155441612,602475,54191,1770220,497145622,114608,248951596,131,104978,11860,767104760,0
156876,62588294,50039529,163295,49460596,160335,51740,457073,96359963,3653,71539176,136,1458,2038,248090574,0
230863,248067892,156164189,608308,156247582,606027,50107,1748182,505993703,114134,252410669,130,104927,219899,769309894,0
209962,246182219,155245303,664838,155146952,661061,76255,1854376,502067267,114422,249103524,128,105163,12948,767355996,0
205973,64578657,47902219,161094,48138063,161247,56462,492182,95221020,3892,70757517,136,1233,2478,246752742,0
278720,247939881,155863577,602919,156013792,611541,100584,1977554,508021104,116197,252041980,128,105367,287108,766677111,0
214191,92691594,61400184,396498,61446464,397224,49066,1224825,335598430,110432,93029236,134,104651,5143,322849367,0
125511,66447160,48616179,157119,48718798,154068,45839,460214,95396349,3655,71262006,135,1123,2216,247988355,0
165429,64880873,48890469,152778,48849262,151217,41370,434183,95323125,3463,71659049,138,2381,2591,248941390,0
159761,62738695,48476981,158909,48338482,156101,53262,508410,94462663,3637,70312870,134,1445,2457,243745234,0
229010,249029049,156353285,650985,156627785,647665,71205,1857178,501114261,115091,252630584,128,105194,7574,769487755,0
252361,248766337,156434280,653628,156257579,647819,132444,1826409,498368696,113756,251537035,129,104836,8666,768061571,0
197658,249247724,155886472,598479,156038374,599522,53814,1715497,496282804,113779,252016888,129,104917,8043,768790408,0
221603,248567393,156081421,642225,156158238,640743,51051,1708986,498234872,113933,252067997,128,104963,9803,768340133,0
203676,249695847,155237031,604291,155578408,602716,67526,1768433,495917315,113813,252148496,130,104955,11788,770895180,0
292959,237743316,163235178,720283,164949097,715938,158789,2236375,508301465,106966,271269578,324,98837,280285,775947405,0
204940,249561499,156346913,536742,156337506,536209,55592,1752115,498933712,114110,252625706,130,104794,8165,769521233,0
133117,65450013,48524283,119925,48679248,116283,60484,511871,95646969,3631,71780884,134,1178,2302,249516373,0
238506,245726375,155416565,628516,155525289,626639,64336,1778772,497392957,114257,249443905,130,105754,12388,767238305,0
255080,246054559,155186530,586370,155342823,588933,63799,1767019,498137542,114540,249525420,128,104980,12462,766482284,0
210489,212167007,148817398,531905,148741004,538316,75604,1075832,263128503,7656,240375532,325,2609,7158,691684282,0
124710,64541746,48549447,162949,48813524,162456,43128,455949,95894952,3436,71719870,135,1212,2747,250400905,0
166534,63202186,48720367,153668,48519395,155704,55518,473021,96146141,4170,70786731,135,1223,2368,246361241,0
285451,244994162,156041079,687452,155918895,682494,77913,1794727,501038670,114299,248894396,131,105448,12577,764887814,0
207685,249392720,156551987,627617,156443218,628166,64301,1869933,500270400,114971,252668839,130,105707,9322,770293698,0
255403,244626103,156127944,651461,156172661,661826,140057,2229676,511064159,114632,248374788,129,274180,19154,767191462,0
133610,68941558,48371083,118045,49512649,115022,62074,588839,101769329,4066,75578072,140,1295,2340,268485729,0
252708,247824039,155778536,646666,155958783,648774,51003,1838410,498685586,114710,252132655,128,105864,9238,769205948,0
125304,65426326,48882726,159744,48756785,158002,54228,471457,94610607,3643,70930059,136,1116,2144,246824315,0
132448,65384090,48574723,160716,48936916,158860,59570,511529,97250659,3752,72196684,136,1368,2168,251231498,0
213455,247696068,156349408,600261,156267331,599887,51607,1757020,496491667,114312,251973221,127,106528,8238,767780006,0
189679,91927650,62272684,388730,62332874,389165,48654,1232083,339228488,111387,93606176,133,104737,6020,324440982,0
303802,248690092,154361956,704657,153544696,710925,74922,2040655,510637579,115839,250706362,129,205863,307690,768584205,0
208149,245017532,154857505,612342,154947580,609283,52726,1791534,502334315,114859,249210237,131,105436,12590,769045190,0
223330,247033876,155035492,630393,155417537,626049,65717,1892641,507352756,114399,251903830,130,105199,307238,768180887,0
280273,249123052,155229719,633550,155408795,636103,57548,1805389,497611912,113798,251570003,130,104881,7171,768446667,0
208742,94371000,63291588,398848,63208093,402934,214754,1470858,342730439,111638,95570804,136,105303,77758,328925683,0
206967,248155302,156160413,624923,156174817,620602,50846,1782387,503921260,114349,251700270,128,104990,206783,766418451,0
179008,90648070,61586151,393910,61387679,392353,71866,1275918,334888278,111155,91167230,135,104909,14773,318252319,0
244274,248634411,152371266,669016,153825566,667027,79717,2009676,497845028,114978,252586228,127,105652,7876,772514897,0
198405,249667901,156824549,646553,156812583,645218,61958,1727162,500168892,114430,253027908,128,105560,7659,771214054,0
176926,92566400,61801177,389246,61796395,387860,47139,1175079,335037970,110583,93231590,135,104680,14260,323322526,0
129309,64264075,48726801,160529,48721062,159957,43483,453425,96583145,3794,71848963,136,1219,2326,249502164,0
223019,249088186,155521302,634008,156049411,647002,208514,2056158,503847185,114426,252516875,129,179926,61843,768776702,0
194795,64170262,48866525,113022,48791943,109298,56663,476508,97347340,3007,70596034,134,1229,2826,245514931,0
224714,248314729,156231957,673029,156236809,671246,64833,1791297,499430215,114653,252048689,129,111527,6852,767183243,0
219880,248768897,155621735,608750,155677322,606705,52209,1803396,504434012,114127,251684845,129,104821,263658,768407362,0
277653,2090883,19445251,240119,19862749,240299,62397,3623311,977145829,27785,2315583,134,7489,3346,223953128,1
77022,3019636,1998256,27543,1995115,25805,7309,502216,151699697,3822,266752,128,1704,1130,136662589,1
76959,3157617,2552833,22892,2467499,22777,14352,380773,99077294,2609,211823,127,659,201,114926050,1
134381,3997518,2066811,39675,2062863,40069,11248,810161,237822505,6219,496695,133,1518,1430,228093642,1
148805,3266260,19889300,88323,19852096,87140,19581,1707982,496228531,13501,883438,133,3885,1912,314237011,1
124922,9145870,2199060,12665,2135766,12350,11808,209051,54449744,2672,575201,132,1908,2089,62532836,1
176582,34384440,62535295,107494,62394515,101055,49313,1941543,523703800,14826,32584482,132,3445,1293,562787343,1
142211,3390976,4284227,62347,4322273,64785,6591,504095,151690582,3703,286410,195,3532,3948,88234620,1
134345,2586792,3269771,83394,3242615,83088,23921,1656888,506263459,12573,904914,132,3240,1013,72216346,1
193638,91470358,144367298,116708,145035381,107874,40835,2090754,598712715,15539,89759158,133,3867,1701,741493442,1
99659,3387755,2091096,32488,2054389,47271,101599,787763,182690805,5743,903218,138,1150,402,141161600,1
176353,3982154,51048434,98402,50460954,92201,67872,1713269,442136816,13021,1400389,133,3443,1838,704399975,1
399581,5444688,210600979,235937,210489528,246380,79733,4968261,1447133509,36876,2644823,130,10617,4846,1988512166,1
78583,2453691,1073149,23544,1092536,23521,5561,503719,133069756,4916,766135,133,1915,1638,31940023,1
75258,3287717,2178145,32779,2108971,33545,17310,701428,182363836,5099,475574,130,1624,559,144483740,1
39186,2072385,4363914,69129,3976384,121222,35361,540516,103752870,2591,220305,134,703,280,79537435,1
59600,2816245,2049606,15183,2052142,13507,3906,269336,71843084,1860,155911,133,696,1004,88172488,1
126671,2510407,5247300,195430,5814803,172203,38135,1705042,438902273,13285,1398611,133,2844,1627,75493966,1
405226,72335837,128621780,192427,128814476,192163,47857,4047315,1191872739,30101,69689136,127,9189,5475,1639118438,1
486984,6079995,210304602,238440,210315894,236944,49102,4866235,1445599668,36148,2620130,128,10509,5194,1987536867,1
166318,10177544,1197890,12856,1163606,15822,24839,253694,53727786,3056,671444,132,1640,1950,61634033,1
76525,3289374,2025784,32199,2023151,30487,7914,625669,180195120,4444,344423,129,1201,513,147172102,1
121717,3523928,6472948,169188,6046381,152195,62863,1725412,431130022,10736,786601,133,3149,1275,68240540,1
41419,2747513,4169310,88808,3933223,86301,51878,622664,108287583,5585,239265,134,724,337,90937827,1
130417,3753327,2772595,52568,2899751,132898,7925,298189,78167435,1965,172101,133,538,879,79832695,1
66869,3141095,2009111,30582,2012140,29404,17338,632452,179149580,4624,353312,129,1252,363,110004095,1
234449,7107184,107544094,128188,107458611,123109,210642,2698308,721992467,18453,5235146,130,5740,3158,1100771778,1
98082,2635422,2747145,48196,2616299,46091,43259,828867,225911583,6071,527084,132,2337,1562,49256932,1
556948,8196172,82327159,4519521,82583081,4513852,178085,4378313,1215846808,33427,4989433,1809,13364,11701,429865646,1
428093,9450122,217738879,260245,217517134,257828,103197,5188431,1548903625,39654,8005007,133,9921,5346,2327096012,1
77798,3221802,2000985,31322,2018754,31171,7747,627979,181506049,4751,374606,132,1394,729,111266484,1
102685,3424398,2885054,55192,2581608,47789,30593,843353,188827638,4870,371206,127,1251,529,126134007,1
350306,5652727,106653801,131836,106658353,132132,34955,2625197,787268301,21745,2127707,132,6632,3038,1125693060,1
104875,3580436,2988215,43474,2570396,39342,39846,623853,108878658,4282,295777,134,863,416,92269373,1
96755,5485508,4173916,94205,4082001,85453,12275,242678,63454881,1607,140423,128,1403,1136,85092521,1
76438,3203370,2032408,35037,2041442,39385,28215,828409,211864199,7183,1079706,134,2314,1582,141500653,1
366759,110543150,149410413,181163,151218450,180200,45135,3656891,1148211432,28017,109210527,134,7348,2774,1967006581,1
131427,8130275,8512869,251620,11550175,259938,31299,611690,111661116,6031,6560615,132,1771,867,131805879,1
77383,2434739,3109450,107706,3072467,105790,22948,922362,258089973,6389,489052,128,1658,724,48248506,1
109238,4046735,3266320,29827,3823562,36526,31006,386621,88352838,2553,1637589,134,609,300,114704928,1
249364,5233056,118701437,497132,118810723,489979,43861,2606887,798433879,20441,3431905,133,6732,2775,1161551371,1
37729,2711000,3003324,16543,2590223,16027,4546,313774,90062411,2290,179404,129,592,188,121584533,1
130002,3551825,49967332,91590,49760763,85017,38015,1600891,432297966,10471,788347,135,2771,965,664490548,1
113044,5728486,3462328,62111,3457480,58301,9406,228922,56523210,1837,200837,128,1261,1095,62161687,1
44972,2842578,4545491,832456,4598501,816804,5662,330123,87153960,2162,182711,134,569,235,72228719,1
363298,68781686,124136244,185510,124223123,192118,73876,4280503,1177524380,34073,68609399,134,9021,5015,1389816770,1
115609,3352990,2000794,30178,2010394,30378,31584,708373,181774971,5231,491180,138,1562,672,110101276,1
170612,7725856,3989325,11281,3987218,10717,2766,217182,58657003,1480,509585,129,1497,1500,70269645,1
261965,10729174,1332480,21699,1289506,18992,32518,283565,53080425,2802,707844,133,1910,2318,54699037,1
37062,2305071,1968778,18834,2003758,18424,5257,358789,94238866,2452,209561,132,620,287,92885982,1
83796,3577841,2232845,37087,2624066,50378,38410,859854,199284467,7083,1003895,133,1401,464,181653163,1
57533,3186527,3514543,22058,3393595,20885,18951,369018,97617262,2921,174438,135,652,287,66133142,1
83556,3388778,2850024,51968,2577968,47773,31960,828661,188954903,5543,474248,132,1636,790,135599711,1
70131,3231385,1526927,16478,1522812,15428,4165,327307,89099617,2343,195870,132,585,320,70971000,1
385183,11146416,9018287,115593,9043482,114396,444123,2693807,656227082,26376,7592417,4041,7100,15171,119295840,1
393872,10237129,1062824,8857,1063655,12353,14920,208115,51146599,2873,760105,132,2068,3493,45145679,1
147007,3528421,2948367,55138,2646074,49185,35356,820207,189022111,5274,496734,133,1649,641,135111619,1
195725,5174587,53975882,67206,53923993,70226,62350,1433869,367413985,11389,2533908,129,3834,1300,595870389,1
267973,7784404,111687426,157955,111712427,158081,37838,3272852,985625816,25161,5184618,133,6525,3386,1304085273,1
37535,1410877,2937743,17310,3161270,98414,4774,328948,93277657,2519,219918,130,701,263,154405886,1
137241,3424630,3061814,59603,2714020,50708,41614,854364,187653008,4747,359225,132,1212,641,129549894,1
58049,2257916,2217436,37040,2182579,36442,21288,697137,182128843,4760,385862,132,1178,522,145084504,1
101543,34963262,55737753,63859,55774899,65018,50829,1383719,370228448,10718,35177868,133,3156,1001,312431166,1
38156,2204610,2077538,18927,2048376,18471,6293,338924,94134241,2361,202472,127,602,306,95241593,1
407155,5617993,210781077,253300,210937893,246006,93556,5099105,1433631809,38412,3164294,133,10292,4795,1972851092,1
93278,3277717,2318636,40186,2292547,38395,37629,690127,176539280,4972,419639,127,1134,526,137382702,1
262240,6064355,3881572,110208,3254802,95971,92825,1795613,432413859,12362,1039548,132,3662,1716,64318495,1
87990,5087326,5427099,123869,5205267,116542,82608,1277110,274447718,9982,2993822,128,2584,569,49664489,1
412987,35413121,122734921,321494,122659278,321360,116116,5555626,1571862314,41091,32956515,132,11214,4827,1216800894,1
106634,3316088,2140285,33621,2109328,33820,12971,644950,179245159,4398,356391,133,1180,537,110244940,1
79301,4077847,4024739,560055,3977927,562600,12472,287245,73182542,1846,158647,135,681,1042,81708363,1
66203,3128323,2031191,31674,2020103,31948,8964,634164,178532497,4430,351743,134,1170,499,117118128,1
55452,2928666,2206590,34158,2155803,33404,18694,634593,171598537,4517,347622,128,1151,489,102582724,1
187546,10216251,566350,9078,563497,8501,2206,239136,48628331,2637,9006095,133,2255,3801,46134860,1
681191,9721109,8166602,47212,8454389,46299,596033,1931010,112350637,16215,13870307,3860,14544,19195,124164563,1
201922,4234082,2589266,118084,2572734,116833,25147,2428633,733821706,17869,1241936,132,4759,2143,98454854,1
75057,3313430,2060739,33656,2033634,32187,7902,625011,178108471,4524,305435,130,1150,629,110097759,1
428116,4787979,210606311,241941,210601770,252049,77227,5108376,1536798666,39085,2856297,328,11046,4196,2220164947,1
238406,4073471,2718828,115593,2683216,118787,113215,2493813,672842235,17972,2583934,132,5121,2349,99564382,1
90846,3563063,5603398,36662,4655656,37012,49424,594107,106178821,3620,469096,132,712,283,80203238,1
824135,204355953,104130629,2341481,111994392,1603551,235992,2152294,247719470,16594,198086320,910,3123,5997,608676352,2
568405,164164254,141960978,105439,142172558,108023,82529,1387732,259684120,8754,199863728,1004,3121,15061,526029283,2
7582157,118432928,113882721,651558,113426892,652294,1100681,6464039,335337667,102828,143155538,2869,5321,28762,389185973,2
861577,168423331,145440870,113425,145090788,628222,99007,1570393,255261501,6966,189698510,909,1719,4822,531241934,2
461436,71879363,66750404,1848276,65610728,1915843,70382,1059584,159598507,5113,68723539,524,2354,2808,296505870,2
552919,169712556,141169506,239574,132053987,1049424,39639,1205340,243577220,6503,175070898,521,2224,8882,534477222,2
1087223,162038000,141747381,132177,143526997,125426,180597,2020432,263246346,10844,215655358,1908,6135,15394,546757242,2
565067,163756598,142360946,106661,141081893,658126,71794,1375748,252084802,8842,185369908,1003,3982,10756,533508176,2
560963,80406281,48295175,1829843,48211312,1853004,60891,1388495,132656998,5720,74044091,917,2685,2788,318665183,2
560701,91155025,49371512,2042956,46510241,2122282,114053,1622378,134546048,14004,65006353,1433,4175,6604,299297044,2
1459107,81815385,106919381,914434,107004979,1241892,171554,2187234,254497629,10006,94511575,2333,3570,10027,400526841,2
470000,176412881,108703053,2664219,110174961,2559839,91267,1349581,247250247,7552,197820488,521,3021,10883,579695038,2
832628,167041358,145737303,102684,145681740,101191,64014,1512807,257404322,6867,198609546,958,2315,6996,526203984,2
442959,169244999,144487677,96561,143485963,623812,40751,1161656,252545537,6662,187588162,519,2324,10833,533102277,2
306625,79828025,48434139,2004330,48035016,1957361,68741,1809974,130111269,6106,76114799,914,2782,2546,325018802,2
498845,71543759,45741241,1991570,46417288,1933825,123632,1646956,127702377,6221,78375024,916,2836,2120,304791491,2
591859,54536214,61716744,1133871,54165956,1480216,75579,1032729,135805106,7421,57495264,787,2428,6309,200317227,2
501605,162574387,135593761,97252,134343293,98815,90678,1119077,243418406,8406,205870840,522,2560,9674,547863815,2
569719,84720830,51749280,2092997,50082910,2151314,64744,1430963,126927693,5115,68810170,914,2310,2308,290403898,2
330989,68062593,47014383,2178245,48109014,1926116,95700,1090918,124949857,5634,78238413,525,5707,4793,296061287,2
913094,176923250,123900575,136263,134271888,128756,439400,1997015,266019310,13687,208275655,1300,2431,7833,562533185,2
921900,169147606,141831003,129233,141421698,313888,367611,1783406,253110157,6909,190200103,909,1753,4576,527860797,2
542160,172354913,139956372,178655,131738401,1106962,37243,1144705,243321840,6230,175234577,521,2208,8891,541983861,2
466849,164838910,139439775,98809,139437354,370951,49549,1187036,249300176,6855,187185993,519,2339,13917,524452163,2
366209,91479390,51410986,2066774,52112008,2132665,29110,920068,140654825,3667,73755879,527,2124,1679,292493570,2
546021,170620506,138681093,274332,130439494,1159033,77687,1237072,243449416,7017,172215527,519,2638,9878,526153688,2
535626,169084463,139774294,96750,137667167,802444,39513,1168943,244549231,6171,182312491,517,2259,11935,523071607,2
377232,202253459,120544672,2197881,118575195,2423514,134447,1798672,264686106,7314,178052733,522,3341,9864,581913830,2
449853,166039340,141789838,101656,141786870,244440,72606,1197324,254855126,6518,190620151,519,2140,9442,532360519,2
624676,304041609,249591410,565709,247645921,783807,82578,2197974,452731592,15395,320491753,540,5174,10457,1188962928,2
539157,164474122,142136195,106701,141087988,547183,85242,1411837,252908105,9043,185786326,1002,2811,13300,531344076,2
5705043,138277317,81876699,805042,82007433,804226,1324792,8144085,333216616,112447,140040713,2871,3671,18534,492866410,2
463310,164635938,144573012,98455,141477002,753282,42080,1170169,254888622,7989,184383381,518,3004,13857,525744690,2
288996,78025127,49474510,2109069,50582581,2035487,114083,1823206,125741186,5176,80554141,913,2614,2360,324952206,2
248001,72938265,46986244,2124564,48018734,2083568,103194,1175697,124337552,5486,75081649,524,3081,5924,304862635,2
356082,76878717,48220726,2151354,50070325,2056287,162145,1772458,127136781,6076,80323357,916,2362,1762,326455315,2
312807,81602826,48232105,1969621,47656284,1931014,113837,1807737,130282441,6309,75343446,917,3070,2543,324140405,2
439741,167830340,145256867,116029,138130258,965770,95022,1336589,252144308,6741,182114654,518,1782,7563,527793492,2
912857,177062062,147684586,278858,147912774,230366,247617,2188977,268675631,9495,205792861,951,2695,18434,576331027,2
431553,166499741,144429058,104849,143967590,204143,69817,1223443,258426062,6646,193149734,517,2305,12928,525007000,2
313102,72540913,50677564,1807797,49917613,1793440,67477,1015300,131586546,5548,71497169,523,2870,6400,302949043,2
1135676,166952951,137945738,107405,134368149,885748,156782,1545422,249207519,8059,178311858,908,3255,8623,515380010,2
644116,94849727,53722128,2022423,53995376,2003254,66208,1528630,144618412,3630,75787360,918,2333,2430,299831833,2
549887,71197407,45312553,2002250,46413541,1938597,132767,1626419,128312840,5778,78360115,917,3287,2499,310275109,2
581278,165089419,139705060,118110,139485673,458123,124445,1437448,248934721,9913,185649192,1002,2757,11845,530784966,2
271625,71510401,45508535,2035853,46234299,2013050,53000,1178936,127776773,5730,77199969,525,2873,2108,314160836,2
202732,79333034,48005994,2158047,47844742,2112385,77093,1191250,127262589,5668,71460776,525,2995,5112,306344656,2
441592,84163031,49176735,1952796,48284535,2093473,44514,1043315,135830825,5162,67963662,527,2984,5704,331252988,2
8001659,220968663,183060187,818225,180274248,824027,1207079,8985422,501945450,158043,246370856,2666,12807,30884,694781310,2
465078,166868370,140304909,95843,140390437,299094,42748,1179941,244862418,6665,188489983,522,2633,11009,533461389,2
316545,69400329,50046783,1864527,50101382,1829343,64960,1160340,133285363,5540,73594264,523,3066,7788,308561194,2
478286,165280357,137011044,97599,138608407,96706,42590,1117153,244010736,6840,200612195,520,2316,10208,518082282,2
434610,166897987,141608630,117864,138744983,825658,111161,1355859,249313499,7820,182843768,521,2260,8507,533630486,2
796135,181002780,117425439,2520736,118254512,2573552,127638,1978843,248473870,13950,200642675,908,3200,6841,578202891,2
238128,75084605,47635769,2070986,48331591,2067424,98292,1198074,126693941,5687,74651524,526,4104,6325,305594088,2
369004,78690520,49750005,1856360,49192796,1883918,73317,920163,134452855,5655,68020028,523,2797,6900,295171965,2
8813780,237203641,162818005,2684051,155296210,2818299,1975542,11195841,486756759,281173,221608284,2670,6417,36244,712091496,2
938611,166448776,139189143,109359,140562096,111832,97805,1183025,249142303,7234,213634914,910,2425,10336,551880721,2
533558,169709902,140424447,101402,135278927,998086,48658,1222986,245280996,6446,179449715,517,1706,9697,524095692,2
534640,171206358,140682053,97351,133631101,1050090,41664,1165270,243299009,6206,177586482,522,1687,9436,544783008,2
433786,67410649,58087833,2207283,57674948,2215921,148455,1804820,160898959,6676,74756152,914,2213,1565,312353642,2
283200,67981207,46439125,2208466,47976332,1990189,102869,1138129,126178238,5718,77596834,525,2520,5204,299466522,2
527533,171186701,135211166,101149,131327324,1002738,87363,1258846,244371569,6580,177912451,522,2168,11430,539288937,2
489580,164684209,137946180,96987,137670750,99221,52133,1158223,242775192,7152,199692947,518,2873,9775,520458038,2
471951,70429617,71124541,1628755,67951914,1789291,63485,932577,160169527,4723,68479960,523,1968,3466,295976528,2
371059,75682385,51156905,1851829,50834080,1869168,31472,913472,134468969,5220,71529882,524,2639,2824,311689350,2
439352,74163430,47464309,1996226,47467385,1938698,90835,1774972,128036689,5846,78933084,916,2873,2914,313657014,2
1142324,164832835,141967255,114569,140208213,112347,116099,1639999,259274393,11238,199522692,1907,3623,18289,525500522,2
225542,76623900,46994561,1996460,47024348,1936048,30369,1151248,126968353,5375,73833994,526,2684,3033,311372602,2
451009,166778858,142517398,99575,137520326,838324,73406,1204838,250906348,7046,180443027,522,2663,11682,522471450,2
7527429,106638704,108043219,655325,108247147,667761,1241985,7172920,332469314,110768,131576279,2869,6121,22552,365838850,2
8365605,121143238,104257326,2691366,99995269,2784365,752862,6503069,356959901,59701,129327474,2870,5609,24069,410713984,2
517119,169121600,140740536,97407,137714344,826540,41703,1183678,244835269,6500,182226449,517,2150,10142,527925066,2
880659,167639938,143119051,107185,143316095,384671,103930,1545424,251336961,6839,191357329,909,2235,7439,538131154,2
891068,77327102,48200315,1951449,46490480,1967600,187894,1796493,145881774,8912,64638308,1914,4805,12833,266758928,2
176223,80115785,47104873,2008996,47080523,1995498,67124,1217190,128019841,5883,74188905,529,3310,1747,317231889,2
991742,166988832,137906041,108135,138248420,566461,151575,1463580,246533678,7703,183995051,910,2885,9698,519171598,2
336362,83603343,54490064,1850114,51639238,1889847,30792,928920,135624417,4428,65685839,523,2172,2192,281698875,2
1406551,75565149,50190282,3793019,49584572,3785506,88293,3749583,212768439,9857,68179436,1009,3678,8017,323328115,2
188493,119800157,62517795,2570934,57707952,2815688,32901,1446633,167924466,4312,90810083,529,1329,1196,377553539,2
5045070,162745249,98003727,858617,101203385,866128,1970254,11264822,391745364,226130,147387754,3386,17031,25382,534739486,3
5048210,154829660,117273239,2750719,116671019,2749918,1204739,11794029,412301788,192688,148826533,2480,5167,19548,506627047,3
4841138,155421837,132127614,2632888,133631679,2660168,1232171,10331127,430756056,141907,167367225,2871,7288,21000,530695493,3
5126013,110115927,98576359,762685,101622223,757833,1047669,9226577,352404547,98797,155460208,2480,3547,22830,404880741,3
4176259,195527906,148528928,3204066,148481648,3192476,2149828,13806049,957038263,432557,197067990,2478,219388,674089,672629346,3
5325541,333290772,240581045,964318,242934911,959707,1075363,10234406,593863495,114152,381962013,2667,7479,30295,1039241685,3
4792798,382530278,242807080,1618326,242117701,1609650,1789748,13159277,1102109831,386270,385551630,2476,221378,429942,1175653477,3
4920879,413471215,258288960,1550728,257635256,1556993,1967840,13519187,1118323180,427653,401475457,2475,212485,342263,1254583087,3
5234685,339968078,231280190,992677,236382379,978805,1169740,10777848,599824841,115476,385864569,2670,7308,32669,1063324849,3
4725495,159206597,105107020,854068,104610643,842911,1712209,10362499,379419218,188980,152030377,2480,6142,17901,522554438,3
5001375,146833875,109485318,803893,109374725,795361,1646200,9583747,376276829,187471,164683174,2870,6059,22673,533017069,3
