file,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,page-faults,iTLB-load-misses,iTLB-loads,instructions,duration_time,user_time,system_time,perf_time
2605331.exe,462607,8932707,6206117,481859,11658,49494,2520,8454,22116571,9967,21630673,17227,43355,504499,39400659,3631,26478624,542,4028879,526,1696,<not counted>,<not counted>,10962849,7722000,2895000,25051357
2712872.exe,215946,7488437,7797905,409341,10393,42598,662,7461,20219427,9145,18810748,17977,39549,310604,36743630,3311,24420015,1200,<not counted>,134,<not counted>,<not counted>,<not counted>,9756675,7574000,1893000,23951478
2767461.exe,92567,73560451,33835260,669506,12784,66837,5246,11518,51632078,20451,51492045,18200,17251,441490,90407603,2454,84680278,304,43699238,518,1316,2216,243309841,23994934,21768000,1978000,38044886
2768935.exe,222945,8191559,4700682,524424,11771,46389,1534,8085,22231951,8231,21904646,16100,41966,486437,39744034,3500,27245039,566,3992150,526,<not counted>,<not counted>,<not counted>,10737425,8547000,1899000,25017756
2789652.exe,46039,74125269,35818880,497880,12427,64577,1542,9687,48679852,17096,48755598,16243,11264,343086,86237253,2343,79959213,196,41427635,129,728,4041,232577362,23366534,21178000,1925000,37490811
2793938.exe,1319161,38965562,22004187,683281,66791,171524,8131,15966,47800364,17383,47425833,20623,191241,795127,87184686,7158,41218451,31117,26778825,3260,13523,43616,165622175,23646190,16508000,6797000,38112268
2823544.exe,91732,73554613,37811449,537481,12637,65279,29896,50111,47817276,30862,48347954,27483,72793,487962,88633998,2871,80806848,2339,41804060,517,1097,5704,232969456,24570481,24219000,0,38633060
2942166.exe,83068,74610843,34119374,543128,12433,67444,2220,13977,50732064,19445,50694212,20390,22276,455586,89147377,2460,83424852,237,43118345,520,707,1940,239577574,24077357,21830000,1984000,38131956
2951975.exe,132738,73844749,34605932,622038,11824,68136,3985,13720,52039555,20401,51974158,18574,16369,455385,91294362,2524,85957037,253,44413124,519,714,1781,245978211,24385469,22047000,2004000,38809589
2974603.exe,253770,8285747,5756787,500174,12525,49522,799,5965,21482586,8630,21472877,16047,30243,385522,40301180,3315,28294459,453,7691909,331,<not counted>,<not counted>,<not counted>,10927780,9658000,965000,24930170
3144096.exe,3224289,137188478,75897720,2392206,31454,127934,2956573,3035398,77981462,143370,76196778,144425,3662786,5371035,396178717,87089,135301896,276185,80419931,39195,106533,184296,483091517,106459731,37702000,68460000,120804031
3300816.exe,175095,8565455,4863018,664696,12667,48688,2414,10830,22207462,10245,22256983,17483,59643,503828,40417771,3169,28223733,551,6148799,525,<not counted>,<not counted>,<not counted>,10931401,9592000,1065000,24991262
3373883.exe,81901,76057723,36881918,532850,12013,64237,5729,20298,49613054,26036,49841289,23440,39343,482432,89522982,2414,82880573,255,42879329,520,681,3000,238796160,24216692,20099000,3828000,38393167
3500180.exe,115242,73282684,34357306,639804,13308,67408,1745,13558,50638744,18339,50673192,18048,17389,436658,89318675,2303,84225125,195,43646801,517,676,1930,242505015,24043842,20783000,2969000,38420346
3630111.exe,160267,6237162,4620696,519409,13804,50913,768,5998,21628023,9153,21526687,16563,29995,406526,40476174,3508,27537595,540,9650070,329,6365,3339,5093244,10942881,9577000,1064000,24951258
3636636.exe,417847,8871495,6534808,529769,13076,51862,1564,9281,24426219,9257,22942677,15071,117417,813408,43757654,10384,23197983,8884,6032078,916,6367,1873,2479999,11866092,8658000,2886000,26172229
3806795.exe,287493,8650418,8549389,403045,11270,43678,1318,5962,20231243,8918,19198740,17203,29415,298606,37520547,3352,26211494,792,<not counted>,133,<not counted>,<not counted>,<not counted>,10207814,8959000,995000,24308855
3868191.exe,7065619,48243145,18077654,912815,19586,198389,76468,109040,64256874,168856,63505428,167752,751571,2167610,191131099,11924,63257846,39661,19138391,3259,12195,24254,168411057,51637701,48317000,2958000,65916318
3876123.exe,297230,9434945,7552285,491571,12172,49099,2093,9732,21099340,10885,21018304,17771,36636,410977,38470616,3402,26235802,459,6695502,331,<not counted>,<not counted>,<not counted>,11189203,9947000,994000,25405315
3941489.exe,94966,73602893,34557632,543506,12478,64981,7263,27399,51244392,39630,50887276,33686,90929,580130,90921343,2344,83185803,227,42842309,520,763,2220,240586817,24216972,21924000,1993000,38412485
405152.exe,149041,71363455,36415537,576582,11234,63270,2387,13635,49893420,28066,49812052,26608,51520,536696,89218812,3278,81855564,261,42126867,519,863,2084,234569344,26746909,23407000,3053000,40996287
4137155.exe,62917,73624760,35179692,554712,12610,66573,1672,12469,50492139,20126,50537823,19313,16008,398598,89452077,2367,82744841,218,42862555,322,694,5791,238217904,24222310,23875000,0,38212868
4229381.exe,209337,7320440,3876382,489472,12343,47728,1437,8247,23246936,8418,23264023,15468,44530,495801,42653781,3381,31081909,454,9292163,524,6698,<not counted>,<not counted>,11195727,8913000,1980000,25204431
4246029.exe,212352,6732447,4954170,973511,13267,53406,2185,9614,24997804,10644,24962499,12183,85472,721279,46127999,3079,31708729,941,14424640,914,4609,13588,14906841,12140532,10757000,1075000,26304606
4259947.exe,135924,71735241,34684841,553626,12299,66646,2266,14054,50913490,18188,50867856,18306,25990,455664,89325917,2706,83313286,244,43056853,520,734,1411,239401812,24644665,23395000,1017000,38771867
4264435.exe,1791242,51699027,28787913,826098,16626,118300,4483,25635,69608563,237393,68227932,270569,436968,1490624,135536828,12517,73099553,24106,36279004,2868,19899,53758,254111994,36542342,31318000,4893000,50892585
4294775.exe,114997,71069390,35479118,567076,11039,67166,3937,10080,49993603,19568,49903998,17847,12366,389958,88728142,2333,82118730,195,42613503,322,690,4201,238703558,24013044,21650000,1968000,38176479
4327196.exe,93875,70387956,34598367,515361,11623,67168,3977,11139,50774118,23151,50346265,20457,26682,416631,88642857,2678,82018736,193,42589179,324,709,4659,236738348,23792240,20610000,2944000,37996186
4386985.exe,198761,5842022,6289926,560145,12299,51585,34194,39204,20910258,10033,20880140,15737,91394,476954,42130671,3896,28145839,2338,10777571,523,9453,<not counted>,<not counted>,11136054,8911000,1980000,25310055
4388131.exe,242567,6178031,4185440,549676,11292,50711,2524,8183,22145002,9125,22227095,15687,41754,469156,40341701,3309,28957640,567,7546298,524,<not counted>,<not counted>,<not counted>,10669626,8311000,2077000,24937778
4453075.exe,70229,68124443,35098299,499506,11973,65383,1673,8867,48676140,16310,48609328,19042,24691,353763,87396022,2619,80504333,219,41521995,128,654,2432,230702107,23156045,20884000,1989000,37491685
4509738.exe,172326,6271512,6965356,446593,11328,46035,648,6573,19770330,12659,19014453,18251,31330,307761,36837330,3463,27258019,509,856687,134,2613,<not counted>,<not counted>,9860604,9547000,0,23762320
4541520.exe,256867,8673347,4814595,544976,11910,51695,1620,9283,22009961,9058,21998025,16042,40743,507397,39932203,3477,28889188,475,9049555,526,16049,<not counted>,<not counted>,11389848,9029000,2006000,25434530
4546781.exe,203985,8345477,5164198,698537,13673,51610,1219,7463,21982068,9424,21952637,16384,42580,479067,39436705,2875,27895020,528,6165302,523,<not counted>,<not counted>,<not counted>,10838410,10552000,0,25164368
5023680.exe,266614,10371812,9170440,586128,13166,76680,54273,39145,20156375,11870,21338319,11099,80526,544782,43209550,6429,29885032,2328,11660013,1043,6953,<not counted>,<not counted>,11879243,7722000,3861000,26122378
5045851.exe,224419,7698238,7980637,432843,11599,46100,1562,6383,21005775,9072,21032739,17588,29810,308657,39514038,3127,28125085,579,5058369,133,<not counted>,<not counted>,<not counted>,10717098,9522000,952000,24794150
5118662.exe,188252,7704508,4509266,547520,12295,51523,2674,7879,21858727,8061,21891510,15441,41053,464323,39145044,3361,27598115,555,6518152,524,<not counted>,<not counted>,<not counted>,10779430,9485000,1053000,24928048
540473.exe,137948,69866511,36926755,553570,12671,64786,31465,42587,48247887,23201,48132736,20827,52803,439373,87331406,3320,79156425,2197,40855440,519,2081,7668,228209052,26453803,24178000,2014000,40805989
5535842.exe,900999,25032265,14258967,710643,22797,81947,137140,92977,31309657,21786,32930611,20314,132083,651784,69049327,6301,46347039,9723,21690847,2993,3103,2787,160773871,18784652,11309000,7197000,33134704
5567076.exe,195443,7471084,7892998,422940,12052,45103,694,4018,20070185,8014,18795410,15953,25177,287959,36495894,3553,25126737,953,<not counted>,134,<not counted>,<not counted>,<not counted>,9871256,7707000,1926000,24041026
5643578.exe,231664,7704133,4850989,496761,10874,47831,3804,7603,22600976,9919,22542292,17011,43980,506869,41604662,3539,28865772,488,4825129,524,<not counted>,<not counted>,<not counted>,11042647,9718000,971000,25068503
5667290.exe,175701,5506072,4220896,687944,10722,48154,1127,8046,22982976,11240,23260490,14059,60718,519253,43377980,3530,31997416,497,12378569,523,5397,<not counted>,<not counted>,11280334,9016000,2003000,25445457
5981411.exe,240246,9108932,4861565,519830,11355,47559,1349,7800,21677360,7874,21576815,16043,38518,480089,38609374,3390,26642804,502,3396604,524,<not counted>,<not counted>,<not counted>,10735602,8590000,1908000,24904184
6093834.exe,153013,70936438,34514470,529522,11951,67570,4697,17890,50482214,23561,50288136,20317,33986,459725,89250326,2369,83031778,254,43214513,520,675,3344,240120474,24217285,20945000,2992000,38638729
610334.exe,120427,68989368,35580588,507349,13702,67243,1527,9801,48098952,18665,48029169,16836,11379,344703,85658896,2313,79637492,189,41216551,129,738,3240,230573965,23291128,22003000,1000000,37645434
6275088.exe,156186,75473711,37044851,693744,13912,68696,2774,17591,52914395,22616,52866305,22904,34790,497399,93636716,2571,86796246,388,44824236,910,736,1611,249075633,26034548,22786000,2972000,40353995
663149.exe,178883,9145517,6628211,513092,12178,49945,1753,8620,21733803,10320,21594124,16738,37434,447912,40119840,3319,25584650,469,4828651,330,7311,3446,6050222,11048923,10831000,0,24907674
6691947.exe,88650,82357752,40212279,702625,14336,74546,8057,19117,56895259,23916,56695067,22428,101518,577344,100488338,3375,92822686,517,47954828,1299,1224,2016,266598603,26501543,23167000,3021000,40713500
7148062.exe,286961,9555872,9658392,484012,13404,50838,788,4919,23154365,8935,23144487,14002,22824,300095,41421749,2864,33344815,433,12300277,134,11281,5154,4546578,11396815,9047000,2010000,25479055
7274517.exe,57665,70497395,35681434,493445,12721,65973,1657,9692,48758639,17768,48668497,17152,12648,338413,86692125,2338,80701442,189,41626964,128,672,1963,232258461,23269529,21020000,2001000,37343537
7332878.exe,256617,7589020,5466619,467236,10938,46157,2747,8121,22471893,8533,21725291,16872,42371,520876,41128351,3825,27773807,595,5424546,527,<not counted>,<not counted>,<not counted>,10859520,7723000,2896000,25141491
7375390.exe,569226,20961658,8037993,774571,16505,90564,70177,99708,27521555,20530,25723083,17809,98498,708609,58028684,4596,36189969,1749,15311988,1042,2402,1298,164421810,15479445,14188000,945000,29688840
7507851.exe,528110,8853316,6872790,499667,11741,49737,2003,8459,22065846,9767,21407792,17222,42702,519639,39566410,3765,25952464,546,2834040,524,4106,<not counted>,<not counted>,11008735,8723000,1938000,25211612
7611471.exe,131527,72109313,34378496,651927,13064,68782,1966,12920,50501480,15563,50532330,16891,21726,437420,88606086,2656,83468947,217,43120886,517,708,1429,238523729,24068832,22816000,992000,38266770
8059454.exe,229831,9000756,8671977,604715,14968,80273,53604,38282,21343804,13310,20705685,14439,78620,550857,43416805,6339,28710864,2302,13328961,1040,7866,9417,11629307,11953877,10648000,1064000,25986171
811745.exe,82820,74231672,34611297,531914,12276,67495,2334,12491,50762040,18512,50759744,18361,19746,432871,89283255,2476,83361464,216,43290414,518,668,2280,240554866,24061856,22731000,1033000,38275341
8201251.exe,240803,8476798,4653632,607718,12347,55141,3603,10631,21097001,14250,21043462,12339,55232,506487,38171731,3067,27806076,333,11664433,526,5551,6965,9283301,11926015,9515000,2114000,26174870
8340073.exe,100803,74712864,34490383,615643,12431,66590,4124,16498,50793082,21276,50810533,18897,29215,443226,88522970,2433,83549538,231,43083463,518,687,2019,239036841,24083393,22852000,993000,38212690
848361.exe,49261,72953528,35554620,499124,11986,63811,1663,14618,48832897,23426,49133580,20943,21312,360896,88866822,2263,81078203,191,41866674,128,658,3051,233402528,23648335,22208000,1009000,37705846
8545343.exe,222761,7642604,4610325,630270,10476,47529,3597,8680,22672287,9763,22600614,16209,46514,502495,41420734,3003,29530734,524,6495533,523,<not counted>,<not counted>,<not counted>,10987182,9666000,966000,24957329
8577288.exe,503111,8510226,7242590,449798,11059,44356,1591,9765,21393360,9968,19826948,18378,47302,401823,38599794,3685,26862307,760,1648725,525,<not counted>,<not counted>,<not counted>,10719487,9405000,1045000,24627305
